,bootstrap_size,no_features,max_depth,no_trees,accuracy,seconds
421,5400.0,80.0,25.0,50.0,0.9465,3030.603754
422,5400.0,80.0,35.0,10.0,0.9028333333333334,598.613077
423,5400.0,80.0,35.0,20.0,0.9316666666666666,1241.55298
424,5400.0,80.0,35.0,30.0,0.9395,1831.433266
425,5400.0,80.0,35.0,40.0,0.9425,2469.070594
426,5400.0,80.0,35.0,50.0,0.9456666666666667,3050.116068
427,5400.0,80.0,45.0,10.0,0.9006666666666666,607.966178
428,5400.0,80.0,45.0,20.0,0.9321666666666667,1241.313399
429,5400.0,80.0,45.0,30.0,0.9345,1916.302078
430,5400.0,80.0,45.0,40.0,0.9448333333333333,2538.872534
431,5400.0,80.0,45.0,50.0,0.9471666666666667,3030.50037
432,5400.0,80.0,55.0,10.0,0.908,640.302331
433,5400.0,80.0,55.0,20.0,0.9321666666666667,1265.029232
434,5400.0,80.0,55.0,30.0,0.9385,1889.413259
435,5400.0,80.0,55.0,40.0,0.9433333333333334,2548.048254
436,5400.0,80.0,55.0,50.0,0.9456666666666667,3163.595548
437,5400.0,100.0,5.0,10.0,0.7815,695.640073
438,5400.0,100.0,5.0,20.0,0.8346666666666667,1333.765153
439,5400.0,100.0,5.0,30.0,0.8296666666666667,2022.48651
440,5400.0,100.0,5.0,40.0,0.8501666666666666,2616.166043
441,5400.0,100.0,5.0,50.0,0.8508333333333333,3350.21709
442,5400.0,100.0,15.0,10.0,0.9078333333333334,908.518856
443,5400.0,100.0,15.0,20.0,0.933,1884.267187
444,5400.0,100.0,15.0,30.0,0.9415,2726.51691
445,5400.0,100.0,15.0,40.0,0.9473333333333334,3631.117849
446,5400.0,100.0,15.0,50.0,0.9481666666666667,4517.086153
447,5400.0,100.0,25.0,10.0,0.9078333333333334,908.936922
448,5400.0,100.0,25.0,20.0,0.9355,1820.699693
449,5400.0,100.0,25.0,30.0,0.9463333333333334,2751.376976
450,5400.0,100.0,25.0,40.0,0.9483333333333334,3628.857695
451,5400.0,100.0,25.0,50.0,0.9461666666666667,4596.024135
452,5400.0,100.0,35.0,10.0,0.9046666666666666,872.925072
453,5400.0,100.0,35.0,20.0,0.9353333333333333,1777.125924
454,5400.0,100.0,35.0,30.0,0.9448333333333333,2766.743934
455,5400.0,100.0,35.0,40.0,0.9428333333333333,3594.273906
456,5400.0,100.0,35.0,50.0,0.9481666666666667,4562.69284
457,5400.0,100.0,45.0,10.0,0.9091666666666667,872.2951
458,5400.0,100.0,45.0,20.0,0.9318333333333333,1753.083948
459,5400.0,100.0,45.0,30.0,0.944,2768.682657
460,5400.0,100.0,45.0,40.0,0.9466666666666667,3551.711204
461,5400.0,100.0,45.0,50.0,0.9481666666666667,4553.780337
462,5400.0,100.0,55.0,10.0,0.9135,889.477737
463,5400.0,100.0,55.0,20.0,0.9355,1831.571501
464,5400.0,100.0,55.0,30.0,0.9418333333333333,2757.467628
465,5400.0,100.0,55.0,40.0,0.9443333333333334,3700.948884
466,5400.0,100.0,55.0,50.0,0.9468333333333333,4566.680209
467,13500.0,20.0,5.0,10.0,0.6671666666666667,131.266211
468,13500.0,20.0,5.0,20.0,0.7575,269.776755
469,13500.0,20.0,5.0,30.0,0.7773333333333333,411.753248
470,13500.0,20.0,5.0,40.0,0.7676666666666667,524.014658
471,13500.0,20.0,5.0,50.0,0.7888333333333334,648.388927
472,13500.0,20.0,15.0,10.0,0.7433333333333333,272.110233
473,13500.0,20.0,15.0,20.0,0.8396666666666667,576.987396
474,13500.0,20.0,15.0,30.0,0.837,813.032077
475,13500.0,20.0,15.0,40.0,0.8735,1081.410722
476,13500.0,20.0,15.0,50.0,0.859,1325.246088
